PROLIFIC_PID,chart,question,sketchImage,tag,designGuidelines
60df9bb5fd861cd52e82d020,SB,SBQ1,SBQ1_R_3JeLVcvo16H4R4t.png,,
60fdd628b026357dead77bfe,SB,SBQ1,SBQ1_R_3NINKznfNnYGPqu.png,,
60e724eca0b6545140fd4cc6,SB,SBQ1,SBQ1_R_3fOxxc8Gwj9xdmo.png,,
613215855b139586b5609ba5,SB,SBQ1,SBQ1_R_Y4j9qMlTNERMrHr.png,,
613a731981ce3c31716018be,SB,SBQ1,SBQ1_R_Y9Q4LrLGg3vE88x.png,,
5f19373573579d191366b334,SB,SBQ1,SBQ1_R_cHNLGTNFPos4BBn.png,,
5e9e043a5998e51ab91bbf78,SB,SBQ2,SBQ2_R_0j44PBi2k2wu8vf.png,,
6130cb8deec6aa608767ae81,SB,SBQ2,SBQ2_R_1LZ5JkohMx10fEx.png,,
5d909c555146de0019a80c41,SB,SBQ2,SBQ2_R_1nZPE14PMBB0XD8.png,,
611a9f9591ef82d19cfc5db1,SB,SBQ2,SBQ2_R_1qgnGwlMZTt711H.png,,
60f6db5d579db6850ade6a25,SB,SBQ2,SBQ2_R_2ClGMfBF0ELU7kI.png,,
60f0370b447117699429d61b,SB,SBQ2,SBQ2_R_2ePRlBybCzQWyx0.png,,
613be225b62729f678a7e0ea,SB,SBQ2,SBQ2_R_3IWYbcS6JWTFFRK.png,,
5f937384fdbecb149377f59e,SB,SBQ2,SBQ2_R_3IaiNz125vLY26u.png,,
60df9bb5fd861cd52e82d020,SB,SBQ2,SBQ2_R_3JeLVcvo16H4R4t.png,,
60fdd628b026357dead77bfe,SB,SBQ2,SBQ2_R_3NINKznfNnYGPqu.png,,
5fa08f46762c290fca55ec9f,SB,SBQ2,SBQ2_R_3PtXDwXuUR7bqcg.png,,
60e724eca0b6545140fd4cc6,SB,SBQ2,SBQ2_R_3fOxxc8Gwj9xdmo.png,,
64d63e84b8c4143d2f3b6473,SB,SBQ2,SBQ2_R_3g6fuZBD7EkmcqF.png,,
5f5282f98bb76c54f2c603a7,SB,SBQ2,SBQ2_R_3kGpMyDpb19Mu33.png,,
6078aca8d8e492e23e2f4755,SB,SBQ2,SBQ2_R_AhbfnSwONXYrCO5.png,,
5c791e24266f210012af518d,SB,SBQ2,SBQ2_R_CmP7FMMMJT6Vohb.png,,
613a09151c38385763cbdd32,SB,SBQ2,SBQ2_R_ROiKwnrBE9n2SAN.png,,
613215855b139586b5609ba5,SB,SBQ2,SBQ2_R_Y4j9qMlTNERMrHr.png,,
613a731981ce3c31716018be,SB,SBQ2,SBQ2_R_Y9Q4LrLGg3vE88x.png,,
5f19373573579d191366b334,SB,SBQ2,SBQ2_R_cHNLGTNFPos4BBn.png,,
5e9e043a5998e51ab91bbf78,SB,SBQ3,SBQ3_R_0j44PBi2k2wu8vf.png,,
6130cb8deec6aa608767ae81,SB,SBQ3,SBQ3_R_1LZ5JkohMx10fEx.png,,
5d909c555146de0019a80c41,SB,SBQ3,SBQ3_R_1nZPE14PMBB0XD8.png,,
611a9f9591ef82d19cfc5db1,SB,SBQ3,SBQ3_R_1qgnGwlMZTt711H.png,,
60f6db5d579db6850ade6a25,SB,SBQ3,SBQ3_R_2ClGMfBF0ELU7kI.png,,
60f0370b447117699429d61b,SB,SBQ3,SBQ3_R_2ePRlBybCzQWyx0.png,,
613be225b62729f678a7e0ea,SB,SBQ3,SBQ3_R_3IWYbcS6JWTFFRK.png,,
5f937384fdbecb149377f59e,SB,SBQ3,SBQ3_R_3IaiNz125vLY26u.png,,
60df9bb5fd861cd52e82d020,SB,SBQ3,SBQ3_R_3JeLVcvo16H4R4t.png,,
60fdd628b026357dead77bfe,SB,SBQ3,SBQ3_R_3NINKznfNnYGPqu.png,,
5fa08f46762c290fca55ec9f,SB,SBQ3,SBQ3_R_3PtXDwXuUR7bqcg.png,,
60e724eca0b6545140fd4cc6,SB,SBQ3,SBQ3_R_3fOxxc8Gwj9xdmo.png,,
64d63e84b8c4143d2f3b6473,SB,SBQ3,SBQ3_R_3g6fuZBD7EkmcqF.png,,
5f5282f98bb76c54f2c603a7,SB,SBQ3,SBQ3_R_3kGpMyDpb19Mu33.png,,
6078aca8d8e492e23e2f4755,SB,SBQ3,SBQ3_R_AhbfnSwONXYrCO5.png,,
5c791e24266f210012af518d,SB,SBQ3,SBQ3_R_CmP7FMMMJT6Vohb.png,,
613a09151c38385763cbdd32,SB,SBQ3,SBQ3_R_ROiKwnrBE9n2SAN.png,,
613215855b139586b5609ba5,SB,SBQ3,SBQ3_R_Y4j9qMlTNERMrHr.png,,
613a731981ce3c31716018be,SB,SBQ3,SBQ3_R_Y9Q4LrLGg3vE88x.png,,
5f19373573579d191366b334,SB,SBQ3,SBQ3_R_cHNLGTNFPos4BBn.png,,
5e9e043a5998e51ab91bbf78,SB,SBQ4,SBQ4_R_0j44PBi2k2wu8vf.png,,
6130cb8deec6aa608767ae81,SB,SBQ4,SBQ4_R_1LZ5JkohMx10fEx.png,,
5d909c555146de0019a80c41,SB,SBQ4,SBQ4_R_1nZPE14PMBB0XD8.png,,
611a9f9591ef82d19cfc5db1,SB,SBQ4,SBQ4_R_1qgnGwlMZTt711H.png,,
60f6db5d579db6850ade6a25,SB,SBQ4,SBQ4_R_2ClGMfBF0ELU7kI.png,,
60f0370b447117699429d61b,SB,SBQ4,SBQ4_R_2ePRlBybCzQWyx0.png,,
613be225b62729f678a7e0ea,SB,SBQ4,SBQ4_R_3IWYbcS6JWTFFRK.png,,
5f937384fdbecb149377f59e,SB,SBQ4,SBQ4_R_3IaiNz125vLY26u.png,,
60df9bb5fd861cd52e82d020,SB,SBQ4,SBQ4_R_3JeLVcvo16H4R4t.png,,
60fdd628b026357dead77bfe,SB,SBQ4,SBQ4_R_3NINKznfNnYGPqu.png,,
5fa08f46762c290fca55ec9f,SB,SBQ4,SBQ4_R_3PtXDwXuUR7bqcg.png,,
60e724eca0b6545140fd4cc6,SB,SBQ4,SBQ4_R_3fOxxc8Gwj9xdmo.png,,
64d63e84b8c4143d2f3b6473,SB,SBQ4,SBQ4_R_3g6fuZBD7EkmcqF.png,,
5f5282f98bb76c54f2c603a7,SB,SBQ4,SBQ4_R_3kGpMyDpb19Mu33.png,,
6078aca8d8e492e23e2f4755,SB,SBQ4,SBQ4_R_AhbfnSwONXYrCO5.png,,
5c791e24266f210012af518d,SB,SBQ4,SBQ4_R_CmP7FMMMJT6Vohb.png,,
613a09151c38385763cbdd32,SB,SBQ4,SBQ4_R_ROiKwnrBE9n2SAN.png,,
613215855b139586b5609ba5,SB,SBQ4,SBQ4_R_Y4j9qMlTNERMrHr.png,,
613a731981ce3c31716018be,SB,SBQ4,SBQ4_R_Y9Q4LrLGg3vE88x.png,,
5f19373573579d191366b334,SB,SBQ4,SBQ4_R_cHNLGTNFPos4BBn.png,,
5e9e043a5998e51ab91bbf78,SB,SBQ5,SBQ5_R_0j44PBi2k2wu8vf.png,,
6130cb8deec6aa608767ae81,SB,SBQ5,SBQ5_R_1LZ5JkohMx10fEx.png,,
5d909c555146de0019a80c41,SB,SBQ5,SBQ5_R_1nZPE14PMBB0XD8.png,,
611a9f9591ef82d19cfc5db1,SB,SBQ5,SBQ5_R_1qgnGwlMZTt711H.png,,
60f0370b447117699429d61b,SB,SBQ5,SBQ5_R_2ePRlBybCzQWyx0.png,,
60df9bb5fd861cd52e82d020,SB,SBQ5,SBQ5_R_3JeLVcvo16H4R4t.png,,
5fa08f46762c290fca55ec9f,SB,SBQ5,SBQ5_R_3PtXDwXuUR7bqcg.png,,
60e724eca0b6545140fd4cc6,SB,SBQ5,SBQ5_R_3fOxxc8Gwj9xdmo.png,,
5f5282f98bb76c54f2c603a7,SB,SBQ5,SBQ5_R_3kGpMyDpb19Mu33.png,,
6078aca8d8e492e23e2f4755,SB,SBQ5,SBQ5_R_AhbfnSwONXYrCO5.png,,
613a731981ce3c31716018be,SB,SBQ5,SBQ5_R_Y9Q4LrLGg3vE88x.png,,
5f19373573579d191366b334,SB,SBQ5,SBQ5_R_cHNLGTNFPos4BBn.png,,
5fa5b5af0c782d12315dfd32,SP,SPQ1,SPQ1_R_1HcRxH3c6iBEsD1.png,,
5f78f9ddcb63b34f243d2239,SP,SPQ1,SPQ1_R_3ku3x1z8Y0dvNS7.png,,
60b5038da06764eaf4f120af,SP,SPQ1,SPQ1_R_Wj09fia5QM4APcJ.png,,
613d8489ab93bd9635c12051,SP,SPQ1,SPQ1_R_XsTHEIypL5XzCvL.png,,
609252692568228b9e5399b0,SP,SPQ2,SPQ2_R_3PFBBVe1VV6Fbyr.png,,
60e724eca0b6545140fd4cc6,SP,SPQ2,SPQ2_R_3fOxxc8Gwj9xdmo.png,,
613215855b139586b5609ba5,SP,SPQ2,SPQ2_R_Y4j9qMlTNERMrHr.png,,
6059b5cb3e0d7d6ea4968474,SP,SPQ2,SPQ2_R_sLn2x2Ot3iKAe2d.png,,
5fa5b5af0c782d12315dfd32,SP,SPQ3,SPQ3_R_1HcRxH3c6iBEsD1.png,,
61084a60622c3e2c8f30d629,SP,SPQ3,SPQ3_R_21oHk4yro35M7GR.png,,
5fd69a0014c3b25ee539f66b,SP,SPQ3,SPQ3_R_2fx1zbYRKPlHfiR.png,,
60e724eca0b6545140fd4cc6,SP,SPQ3,SPQ3_R_3fOxxc8Gwj9xdmo.png,,
5f78f9ddcb63b34f243d2239,SP,SPQ3,SPQ3_R_3ku3x1z8Y0dvNS7.png,,
613d8489ab93bd9635c12051,SP,SPQ3,SPQ3_R_XsTHEIypL5XzCvL.png,,
6059b5cb3e0d7d6ea4968474,SP,SPQ3,SPQ3_R_sLn2x2Ot3iKAe2d.png,,
5e9e043a5998e51ab91bbf78,SP,SPQ4,SPQ4_R_0j44PBi2k2wu8vf.png,,
5fa5b5af0c782d12315dfd32,SP,SPQ4,SPQ4_R_1HcRxH3c6iBEsD1.png,,
61084a60622c3e2c8f30d629,SP,SPQ4,SPQ4_R_21oHk4yro35M7GR.png,,
610801184c1c9a0e16186b99,SP,SPQ4,SPQ4_R_2TQPfuIdFc79nDm.png,,
5fd69a0014c3b25ee539f66b,SP,SPQ4,SPQ4_R_2fx1zbYRKPlHfiR.png,,
5e70cdbb11bb1f012c927ad8,SP,SPQ4,SPQ4_R_2w4TPNuUuJGlkVs.png,,
6123c4b8ecb7401856d2c68c,SP,SPQ4,SPQ4_R_3I3Kq6yVG3CKEhn.png,,
6008b7087367795557f236cd,SP,SPQ4,SPQ4_R_3OeMP5iIfyf2SYo.png,,
609252692568228b9e5399b0,SP,SPQ4,SPQ4_R_3PFBBVe1VV6Fbyr.png,,
60e724eca0b6545140fd4cc6,SP,SPQ4,SPQ4_R_3fOxxc8Gwj9xdmo.png,,
5de2b59d8fde1c2eb47f92d8,SP,SPQ4,SPQ4_R_3jfKdAF0wk4nrJb.png,,
5f78f9ddcb63b34f243d2239,SP,SPQ4,SPQ4_R_3ku3x1z8Y0dvNS7.png,,
60b5038da06764eaf4f120af,SP,SPQ4,SPQ4_R_Wj09fia5QM4APcJ.png,,
613d8489ab93bd9635c12051,SP,SPQ4,SPQ4_R_XsTHEIypL5XzCvL.png,,
613215855b139586b5609ba5,SP,SPQ4,SPQ4_R_Y4j9qMlTNERMrHr.png,,
613a731981ce3c31716018be,SP,SPQ4,SPQ4_R_Y9Q4LrLGg3vE88x.png,,
6059b5cb3e0d7d6ea4968474,SP,SPQ4,SPQ4_R_sLn2x2Ot3iKAe2d.png,,
63359b3bffb1f6a9f45b7c60,SP,SPQ4,SPQ4_R_vjDx2dRDGKNcxxf.png,,
5e96195dd7dbe00939d9f042,SP,SPQ4,SPQ4_R_wZwb0yrOiSTLulX.png,,
64e76f84a245834a13912159,SP,SPQ4,SPQ4_R_yL4RJkeIxi6botj.png,,
5e9e043a5998e51ab91bbf78,SP,SPQ5,SPQ5_R_0j44PBi2k2wu8vf.png,,
5fa5b5af0c782d12315dfd32,SP,SPQ5,SPQ5_R_1HcRxH3c6iBEsD1.png,,
610801184c1c9a0e16186b99,SP,SPQ5,SPQ5_R_2TQPfuIdFc79nDm.png,,
6123c4b8ecb7401856d2c68c,SP,SPQ5,SPQ5_R_3I3Kq6yVG3CKEhn.png,,
6008b7087367795557f236cd,SP,SPQ5,SPQ5_R_3OeMP5iIfyf2SYo.png,,
609252692568228b9e5399b0,SP,SPQ5,SPQ5_R_3PFBBVe1VV6Fbyr.png,,
60e724eca0b6545140fd4cc6,SP,SPQ5,SPQ5_R_3fOxxc8Gwj9xdmo.png,,
5de2b59d8fde1c2eb47f92d8,SP,SPQ5,SPQ5_R_3jfKdAF0wk4nrJb.png,,
613215855b139586b5609ba5,SP,SPQ5,SPQ5_R_Y4j9qMlTNERMrHr.png,,
6059b5cb3e0d7d6ea4968474,SP,SPQ5,SPQ5_R_sLn2x2Ot3iKAe2d.png,,
63359b3bffb1f6a9f45b7c60,SP,SPQ5,SPQ5_R_vjDx2dRDGKNcxxf.png,,
5e96195dd7dbe00939d9f042,SP,SPQ5,SPQ5_R_wZwb0yrOiSTLulX.png,,
5fd69a0014c3b25ee539f66b,SP,SPQ6,SPQ6_R_2fx1zbYRKPlHfiR.png,,
609252692568228b9e5399b0,SP,SPQ6,SPQ6_R_3PFBBVe1VV6Fbyr.png,,
613a731981ce3c31716018be,SP,SPQ6,SPQ6_R_Y9Q4LrLGg3vE88x.png,,
5e9e043a5998e51ab91bbf78,TM,TMQ1,TMQ1_R_0j44PBi2k2wu8vf.png,,
5fa5b5af0c782d12315dfd32,TM,TMQ1,TMQ1_R_1HcRxH3c6iBEsD1.png,,
61084a60622c3e2c8f30d629,TM,TMQ1,TMQ1_R_21oHk4yro35M7GR.png,,
613f00ed5c3a2ad71438d095,TM,TMQ1,TMQ1_R_25EkXzTK4mDWTff.png,,
5e8241ef534c91943820e8f8,TM,TMQ1,TMQ1_R_28HRXbr9N8IcQrZ.png,,
610801184c1c9a0e16186b99,TM,TMQ1,TMQ1_R_2TQPfuIdFc79nDm.png,,
61377e491956e87654c9fd95,TM,TMQ1,TMQ1_R_2wEyhu0Gp1S0GIF.png,,
6123c4b8ecb7401856d2c68c,TM,TMQ1,TMQ1_R_3I3Kq6yVG3CKEhn.png,,
60df9bb5fd861cd52e82d020,TM,TMQ1,TMQ1_R_3JeLVcvo16H4R4t.png,,
64d63e84b8c4143d2f3b6473,TM,TMQ1,TMQ1_R_3g6fuZBD7EkmcqF.png,,
5f78f9ddcb63b34f243d2239,TM,TMQ1,TMQ1_R_3ku3x1z8Y0dvNS7.png,,
64906af75cbd3f0a0e003f95,TM,TMQ1,TMQ1_R_4Ztkv92nNEq7rsB.png,,
6102036fb0b75f1b720e6861,TM,TMQ1,TMQ1_R_O6SmKq1EBqGv0R3.png,,
5e46ae8fe940451815479be8,TM,TMQ1,TMQ1_R_SHHpNmJM4QiWry9.png,,
60b5038da06764eaf4f120af,TM,TMQ1,TMQ1_R_Wj09fia5QM4APcJ.png,,
5f19373573579d191366b334,TM,TMQ1,TMQ1_R_cHNLGTNFPos4BBn.png,,
5c5493207f5e0c000143e96e,TM,TMQ1,TMQ1_R_d6iVXpSssTTN3H3.png,,
6059b5cb3e0d7d6ea4968474,TM,TMQ1,TMQ1_R_sLn2x2Ot3iKAe2d.png,,
64e76f84a245834a13912159,TM,TMQ1,TMQ1_R_yL4RJkeIxi6botj.png,,
5e9e043a5998e51ab91bbf78,TM,TMQ2,TMQ2_R_0j44PBi2k2wu8vf.png,,
5fa5b5af0c782d12315dfd32,TM,TMQ2,TMQ2_R_1HcRxH3c6iBEsD1.png,,
61084a60622c3e2c8f30d629,TM,TMQ2,TMQ2_R_21oHk4yro35M7GR.png,,
613f00ed5c3a2ad71438d095,TM,TMQ2,TMQ2_R_25EkXzTK4mDWTff.png,,
5e8241ef534c91943820e8f8,TM,TMQ2,TMQ2_R_28HRXbr9N8IcQrZ.png,,
610801184c1c9a0e16186b99,TM,TMQ2,TMQ2_R_2TQPfuIdFc79nDm.png,,
61377e491956e87654c9fd95,TM,TMQ2,TMQ2_R_2wEyhu0Gp1S0GIF.png,,
6123c4b8ecb7401856d2c68c,TM,TMQ2,TMQ2_R_3I3Kq6yVG3CKEhn.png,,
60df9bb5fd861cd52e82d020,TM,TMQ2,TMQ2_R_3JeLVcvo16H4R4t.png,,
64d63e84b8c4143d2f3b6473,TM,TMQ2,TMQ2_R_3g6fuZBD7EkmcqF.png,,
5f78f9ddcb63b34f243d2239,TM,TMQ2,TMQ2_R_3ku3x1z8Y0dvNS7.png,,
64906af75cbd3f0a0e003f95,TM,TMQ2,TMQ2_R_4Ztkv92nNEq7rsB.png,,
6102036fb0b75f1b720e6861,TM,TMQ2,TMQ2_R_O6SmKq1EBqGv0R3.png,,
5e46ae8fe940451815479be8,TM,TMQ2,TMQ2_R_SHHpNmJM4QiWry9.png,,
60b5038da06764eaf4f120af,TM,TMQ2,TMQ2_R_Wj09fia5QM4APcJ.png,,
5f19373573579d191366b334,TM,TMQ2,TMQ2_R_cHNLGTNFPos4BBn.png,,
5c5493207f5e0c000143e96e,TM,TMQ2,TMQ2_R_d6iVXpSssTTN3H3.png,,
6059b5cb3e0d7d6ea4968474,TM,TMQ2,TMQ2_R_sLn2x2Ot3iKAe2d.png,,
63359b3bffb1f6a9f45b7c60,TM,TMQ2,TMQ2_R_vjDx2dRDGKNcxxf.png,,
64e76f84a245834a13912159,TM,TMQ2,TMQ2_R_yL4RJkeIxi6botj.png,,
